GAME_ID,GAME_DATE,TEAM_ABBREVIATION_x,GAME_NO_x,AVG_PTS_x,AVG_AST_x,AVG_OREB_x,AVG_DREB_x,OFF_EFF_x,DEF_EFF_x,ELO_x,TEAM_ABBREVIATION_y,GAME_NO_y,AVG_PTS_y,AVG_AST_y,AVG_OREB_y,AVG_DREB_y,OFF_EFF_y,DEF_EFF_y,ELO_y,DIS_PTS,DIS_AST,DIS_OREB,DIS_DREB,DIS_OFF_EFF,DIS_DEF_EFF,DIS_ELO,PREDICTION,WL_x,MIN_x,PTS_x,FGM_x,FGA_x,FG_PCT_x,FG3M_x,FG3A_x,FG3_PCT_x,FTM_x,FTA_x,FT_PCT_x,OREB_x,DREB_x,REB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PLUS_MINUS_x,WL_y,MIN_y,PTS_y,FGM_y,FGA_y,FG_PCT_y,FG3M_y,FG3A_y,FG3_PCT_y,FTM_y,FTA_y,FT_PCT_y,OREB_y,DREB_y,REB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PLUS_MINUS_y
0022000713,2021-03-29,OKC,46.0,106.11111111111111,22.822222222222223,8.355555555555556,36.31111111111111,104.9128,110.7571,1459.4375000000007,DAL,45.0,111.81818181818181,22.568181818181817,8.522727272727273,34.70454545454545,113.7625,112.9763,1523.4843999999996,-5.707070707070699,0.2540404040404063,-0.1671717171717173,1.6065656565656568,-8.849699999999999,-2.2192000000000007,-64.04689999999891,0.0,0,240,106,38,81,0.469,9,26.0,0.346,21,33,0.636,10.0,37.0,47.0,17,8.0,4,16,14,-21.0,1,239,127,51,96,0.531,16,44.0,0.364,9,13,0.692,8.0,35.0,43.0,30,11.0,3,8,21,21.0
0022000714,2021-03-29,SAS,44.0,109.4186046511628,24.41860465116279,8.69767441860465,35.2093023255814,108.912,109.7222,1510.4912,SAC,47.0,114.78260869565217,25.695652173913043,10.130434782608695,32.47826086956522,113.6315,117.3977,1489.0245000000002,-5.364004044489377,-1.2770475227502516,-1.4327603640040447,2.731041456016179,-4.7194999999999965,-7.6754999999999995,21.46669999999972,1.0,0,238,115,47,93,0.505,10,27.0,0.37,11,14,0.786,12.0,29.0,41.0,24,5.0,4,11,18,-17.0,1,239,132,47,84,0.56,18,36.0,0.5,20,25,0.8,4.0,33.0,37.0,29,9.0,6,6,15,17.0
0022000715,2021-03-29,UTA,46.0,117.02222222222223,23.68888888888889,11.066666666666666,37.08888888888889,117.2411,108.4246,1633.6222000000002,CLE,47.0,103.52173913043478,23.217391304347824,11.08695652173913,32.04347826086956,104.4481,112.0153,1420.3872999999992,13.500483091787444,0.4714975845410656,-0.02028985507246439,5.045410628019326,12.793000000000006,-3.5906999999999982,213.23490000000106,1.0,1,239,114,38,82,0.463,19,41.0,0.463,19,23,0.826,9.0,46.0,55.0,29,6.0,5,12,14,39.0,0,240,75,29,83,0.349,7,34.0,0.206,10,16,0.625,6.0,34.0,40.0,17,5.0,5,10,18,-39.0
0022000716,2021-03-29,GSW,47.0,112.58695652173913,27.543478260869566,7.739130434782608,34.93478260869565,108.3427,109.5142,1474.5970999999995,CHI,45.0,112.8409090909091,26.181818181818183,9.477272727272727,35.54545454545455,110.3579,111.3136,1458.0724999999998,-0.253952569169968,1.3616600790513829,-1.7381422924901182,-0.610671936758898,-2.015200000000007,-1.7993999999999915,16.524599999999737,1.0,1,241,116,46,92,0.5,16,38.0,0.421,8,9,0.889,10.0,29.0,39.0,28,9.0,8,14,14,14.0,0,242,102,44,84,0.524,6,24.0,0.25,8,11,0.727,8.0,31.0,39.0,33,8.0,5,19,18,-14.0
0022000717,2021-03-29,LAC,48.0,115.0,24.170212765957448,9.404255319148936,34.765957446808514,118.0956,111.6064,1586.1044000000002,MIL,46.0,119.31111111111112,25.844444444444445,10.622222222222222,37.955555555555556,115.831,109.3157,1580.9227999999998,-4.311111111111117,-1.674231678486997,-1.217966903073286,-3.1895981087470417,2.2646000000000015,2.290699999999987,5.181600000000344,1.0,1,241,129,51,95,0.537,19,34.0,0.559,8,10,0.8,13.0,33.0,46.0,25,5.0,2,12,15,24.0,0,242,105,38,81,0.469,11,30.0,0.367,18,21,0.857,5.0,27.0,32.0,18,8.0,4,12,14,-24.0
0022000171,2021-03-30,PHX,46.0,113.42222222222222,27.0,8.511111111111111,35.08888888888889,114.209,107.787,1601.325800000001,ATL,47.0,112.47826086956522,24.130434782608695,11.08695652173913,34.47826086956522,113.8845,112.3437,1504.4285999999997,0.9439613526569985,2.8695652173913047,-2.5758454106280197,0.61062801932367,0.32450000000000045,-4.556699999999992,96.89720000000125,1.0,1,240,117,45,88,0.511,12,32.0,0.375,15,18,0.833,11.0,38.0,49.0,27,6.0,1,13,14,7.0,0,240,110,41,85,0.482,13,32.0,0.406,15,21,0.714,6.0,30.0,36.0,30,9.0,1,7,17,-7.0
0022000718,2021-03-30,WAS,46.0,114.77777777777777,24.977777777777778,9.177777777777777,34.8,109.0307,113.4003,1453.1949000000004,CHA,46.0,111.6,26.91111111111111,10.511111111111111,33.53333333333333,110.8511,111.5354,1516.5464000000004,3.177777777777777,-1.9333333333333336,-1.333333333333334,1.2666666666666657,-1.8204000000000065,1.8649000000000058,-63.35149999999999,0.0,0,241,104,41,100,0.41,10,37.0,0.27,12,15,0.8,15.0,36.0,51.0,22,5.0,1,13,19,-10.0,1,240,114,42,90,0.467,14,34.0,0.412,16,19,0.842,9.0,41.0,50.0,24,6.0,6,14,17,10.0
0022000719,2021-03-30,DEN,47.0,115.78260869565217,26.97826086956522,10.5,33.54347826086956,116.7266,111.5981,1568.5977999999996,PHI,47.0,114.76086956521739,23.369565217391305,10.26086956521739,36.02173913043478,112.2618,107.1368,1612.1333000000004,1.0217391304347814,3.608695652173914,0.2391304347826093,-2.4782608695652186,4.464800000000011,4.4613000000000085,-43.535500000000866,1.0,1,240,104,39,81,0.481,12,31.0,0.387,14,17,0.824,9.0,42.0,51.0,26,9.0,6,20,16,9.0,0,240,95,35,82,0.427,11,35.0,0.314,14,15,0.933,5.0,29.0,34.0,18,14.0,6,11,18,-9.0
0022000720,2021-03-30,LAC,49.0,115.29166666666667,24.1875,9.479166666666666,34.729166666666664,118.3794,111.5128,1595.9553,ORL,47.0,104.30434782608695,22.67391304347826,10.41304347826087,35.93478260869565,104.8835,111.5726,1399.0424000000007,10.987318840579718,1.5135869565217384,-0.9338768115942031,-1.2056159420289845,13.495900000000006,-0.059799999999995634,196.91289999999935,1.0,0,241,96,37,89,0.416,12,37.0,0.324,10,10,1.0,12.0,36.0,48.0,25,3.0,4,14,21,-7.0,1,241,103,38,92,0.413,5,17.0,0.294,22,25,0.88,15.0,35.0,50.0,23,10.0,6,8,13,7.0
0022000721,2021-03-31,DET,47.0,107.17391304347827,24.17391304347826,9.91304347826087,32.76086956521739,107.6231,111.1815,1389.9446,POR,47.0,114.76086956521739,20.217391304347824,10.608695652173912,32.93478260869565,115.3124,116.0332,1557.9501000000002,-7.5869565217391255,3.9565217391304373,-0.695652173913043,-0.1739130434782581,-7.689300000000003,-4.851699999999994,-168.0055000000002,0.0,0,239,101,40,86,0.465,9,27.0,0.333,12,17,0.706,5.0,31.0,36.0,29,7.0,7,16,26,-23.0,1,240,124,42,82,0.512,16,30.0,0.533,24,26,0.923,6.0,37.0,43.0,27,11.0,7,13,20,23.0
0022000722,2021-03-31,IND,46.0,113.28888888888889,26.88888888888889,8.755555555555556,32.955555555555556,110.7154,110.6068,1479.6928999999993,MIA,48.0,106.34042553191489,25.80851063829787,8.106382978723405,34.765957446808514,108.0415,109.3385,1499.1267000000005,6.948463356974003,1.0803782505910178,0.6491725768321519,-1.8104018912529583,2.6739000000000033,1.2683000000000106,-19.433800000001156,1.0,0,241,87,34,85,0.4,11,37.0,0.297,8,12,0.667,11.0,37.0,48.0,23,7.0,4,13,23,-5.0,1,241,92,32,78,0.41,10,32.0,0.313,18,28,0.643,8.0,34.0,42.0,22,5.0,4,11,14,5.0
0022000723,2021-03-31,BOS,48.0,112.29787234042553,22.914893617021278,10.872340425531915,33.148936170212764,112.7296,111.7044,1483.9906999999998,DAL,46.0,112.15555555555555,22.733333333333334,8.511111111111111,34.71111111111111,114.0307,112.7881,1531.6615999999997,0.14231678486997623,0.18156028368794352,2.361229314420804,-1.5621749408983447,-1.301099999999991,-1.0836999999999932,-47.67089999999985,0.0,0,240,108,39,94,0.415,11,47.0,0.234,19,23,0.826,8.0,28.0,36.0,20,11.0,2,9,19,-5.0,1,241,113,38,77,0.494,19,39.0,0.487,18,25,0.72,4.0,39.0,43.0,20,6.0,4,16,18,5.0
0022000724,2021-03-31,BKN,48.0,119.1063829787234,26.46808510638298,8.914893617021276,35.276595744680854,117.7683,113.645,1609.2569999999996,HOU,47.0,107.28260869565217,22.608695652173914,9.065217391304348,33.30434782608695,104.8171,110.8279,1350.5427999999997,11.82377428307123,3.859389454209065,-0.15032377428307164,1.9722479185939008,12.9512,2.8170999999999964,258.7141999999999,1.0,1,241,120,44,90,0.489,13,36.0,0.361,19,19,1.0,12.0,33.0,45.0,25,6.0,3,11,21,12.0,0,240,108,39,78,0.5,13,40.0,0.325,17,24,0.708,6.0,25.0,31.0,22,5.0,8,13,21,-12.0
0022000725,2021-03-31,MEM,45.0,111.72727272727273,26.681818181818183,11.204545454545455,34.84090909090909,109.4341,109.078,1511.6871999999994,UTA,47.0,116.95652173913044,23.804347826086957,11.021739130434783,37.28260869565217,117.3187,107.8329,1638.1547000000003,-5.2292490118577035,2.8774703557312264,0.18280632411067188,-2.4416996047430786,-7.884600000000006,1.2451000000000079,-126.46750000000088,0.0,0,239,107,42,90,0.467,5,18.0,0.278,18,23,0.783,11.0,35.0,46.0,23,10.0,4,11,20,-4.0,1,239,111,38,89,0.427,16,49.0,0.327,19,25,0.76,11.0,35.0,46.0,20,10.0,5,14,21,4.0
0022000726,2021-03-31,MIN,48.0,109.19148936170212,25.106382978723403,10.48936170212766,32.680851063829785,105.7185,113.4023,1359.7446999999993,NYK,48.0,104.8936170212766,20.851063829787233,10.51063829787234,35.4468085106383,108.0335,107.6829,1511.1393000000003,4.297872340425528,4.25531914893617,-0.02127659574468055,-2.765957446808514,-2.3149999999999977,5.719399999999993,-151.394600000001,0.0,1,240,102,36,87,0.414,14,40.0,0.35,16,19,0.842,9.0,31.0,40.0,25,9.0,8,12,14,1.0,0,241,101,39,82,0.476,11,23.0,0.478,12,17,0.706,7.0,34.0,41.0,20,7.0,6,16,18,-1.0
0022000727,2021-03-31,OKC,47.0,106.1086956521739,22.695652173913043,8.391304347826088,36.32608695652174,104.9316,111.1016,1451.2603000000006,TOR,48.0,112.12765957446808,24.74468085106383,9.25531914893617,31.80851063829787,111.5863,111.9675,1408.3991,-6.018963922294176,-2.049028677150787,-0.8640148011100823,4.51757631822387,-6.654699999999991,-0.8658999999999963,42.86120000000051,1.0,1,240,113,39,86,0.453,14,33.0,0.424,21,28,0.75,19.0,45.0,64.0,19,2.0,6,18,16,10.0,0,240,103,35,90,0.389,16,46.0,0.348,17,20,0.85,7.0,28.0,35.0,21,13.0,7,7,25,-10.0
0022000728,2021-03-31,SAS,45.0,109.54545454545455,24.40909090909091,8.772727272727273,35.06818181818182,109.109,110.2861,1499.8741,SAC,48.0,115.14893617021276,25.76595744680851,10.0,32.48936170212766,114.1146,117.4461,1499.6416000000002,-5.603481624758217,-1.3568665377176004,-1.2272727272727266,2.5788201160541604,-5.005600000000001,-7.159999999999997,0.23249999999984539,0.0,1,242,120,43,92,0.467,10,26.0,0.385,24,34,0.706,14.0,40.0,54.0,24,9.0,2,10,17,14.0,0,242,106,39,92,0.424,11,35.0,0.314,17,19,0.895,11.0,32.0,43.0,22,7.0,5,12,20,-14.0
0022000729,2021-03-31,LAL,48.0,110.70212765957447,24.574468085106382,9.595744680851064,35.638297872340424,110.1444,105.4871,1551.9570000000003,MIL,47.0,119.0,25.67391304347826,10.5,37.71739130434783,115.6903,109.8149,1571.0719,-8.297872340425528,-1.0994449583718797,-0.9042553191489358,-2.0790934320074044,-5.545899999999989,-4.327799999999996,-19.11489999999958,0.0,0,239,97,35,87,0.402,10,36.0,0.278,17,22,0.773,11.0,29.0,40.0,22,9.0,5,22,22,-15.0,1,238,112,42,79,0.532,14,26.0,0.538,14,18,0.778,7.0,35.0,42.0,23,13.0,8,21,17,15.0
0022000730,2021-03-31,PHX,47.0,113.5,27.0,8.565217391304348,35.15217391304348,114.3402,107.9015,1608.6070000000009,CHI,46.0,112.6,26.333333333333332,9.444444444444445,35.44444444444444,110.1905,111.4301,1448.5477999999998,0.9000000000000057,0.6666666666666679,-0.879227053140097,-0.29227053140096615,4.149699999999996,-3.5285999999999973,160.05920000000106,1.0,1,240,121,46,81,0.568,11,25.0,0.44,18,24,0.75,4.0,28.0,32.0,29,6.0,7,9,21,5.0,0,240,116,43,99,0.434,11,33.0,0.333,19,21,0.905,18.0,32.0,50.0,27,6.0,4,9,20,-5.0
0022000179,2021-04-01,DET,48.0,107.04255319148936,24.27659574468085,9.808510638297872,32.723404255319146,107.3944,111.3649,1384.4355,WAS,47.0,114.54347826086956,24.91304347826087,9.304347826086957,34.82608695652174,108.8367,113.319,1444.9984000000004,-7.500925069380202,-0.6364477335800203,0.5041628122109145,-2.102682701202596,-1.4422999999999888,-1.9540999999999968,-60.562900000000354,0.0,1,241,120,45,94,0.479,12,29.0,0.414,18,22,0.818,10.0,38.0,48.0,31,8.0,5,13,18,29.0,0,240,91,40,85,0.471,5,19.0,0.263,6,19,0.316,4.0,36.0,40.0,25,6.0,6,14,21,-29.0
0022000731,2021-04-01,CLE,48.0,102.91489361702128,23.085106382978722,10.97872340425532,32.08510638297872,103.9634,112.2168,1415.8547999999992,PHI,48.0,114.34042553191489,23.25531914893617,10.148936170212766,35.87234042553192,112.0424,107.2054,1600.8868000000004,-11.425531914893611,-0.17021276595744794,0.8297872340425538,-3.7872340425531945,-8.079000000000008,5.011400000000009,-185.0320000000013,0.0,0,239,94,34,80,0.425,10,35.0,0.286,16,21,0.762,4.0,36.0,40.0,26,5.0,3,18,24,-20.0,1,239,114,40,93,0.43,15,37.0,0.405,19,25,0.76,12.0,43.0,55.0,27,11.0,8,9,19,20.0
0022000732,2021-04-01,BKN,49.0,119.125,26.4375,8.979166666666666,35.229166666666664,117.8969,113.6082,1612.9375999999995,CHA,47.0,111.65217391304348,26.847826086956523,10.478260869565217,33.69565217391305,110.8569,111.3102,1524.7429000000004,7.472826086956516,-0.4103260869565233,-1.4990942028985508,1.5335144927536177,7.040000000000006,2.298000000000002,88.1946999999991,1.0,1,241,111,44,91,0.484,20,45.0,0.444,3,4,0.75,13.0,43.0,56.0,34,8.0,5,15,18,22.0,0,242,89,30,86,0.349,13,38.0,0.342,16,19,0.842,11.0,32.0,43.0,22,11.0,5,11,9,-22.0
0022000733,2021-04-01,MIA,49.0,106.04166666666667,25.729166666666668,8.104166666666666,34.75,107.8801,109.0458,1508.5679000000005,GSW,48.0,112.65957446808511,27.5531914893617,7.787234042553192,34.808510638297875,108.5085,109.3692,1484.1217999999994,-6.61790780141844,-1.8240248226950335,0.3169326241134742,-0.05851063829787506,-0.6283999999999992,-0.32340000000000657,24.446100000001024,1.0,1,239,116,39,82,0.476,13,39.0,0.333,25,30,0.833,5.0,32.0,37.0,30,10.0,6,11,22,7.0,0,239,109,36,82,0.439,15,37.0,0.405,22,25,0.88,12.0,34.0,46.0,23,7.0,3,20,26,-7.0
0022000734,2021-04-01,NOP,47.0,115.34782608695652,26.26086956521739,11.521739130434783,34.78260869565217,115.6092,114.912,1495.1548,ORL,48.0,104.27659574468085,22.680851063829788,10.51063829787234,35.91489361702128,104.9555,111.3586,1414.1722000000007,11.071230342275669,3.5800185013876025,1.0111008325624429,-1.1322849213691057,10.6537,3.5534000000000106,80.98259999999937,1.0,0,266,110,41,93,0.441,12,29.0,0.414,16,19,0.842,12.0,43.0,55.0,26,7.0,7,24,23,-5.0,1,266,115,45,106,0.425,5,25.0,0.2,20,23,0.87,12.0,36.0,48.0,20,17.0,5,10,20,5.0
0022000735,2021-04-01,SAS,46.0,109.77777777777777,24.4,8.88888888888889,35.17777777777778,109.3114,110.1522,1509.8674,ATL,48.0,112.42553191489361,24.25531914893617,10.97872340425532,34.38297872340426,113.9382,112.5798,1497.1473999999998,-2.6477541371158395,0.14468085106382844,-2.08983451536643,0.7947990543735202,-4.626799999999989,-2.4276000000000124,12.720000000000255,0.0,0,291,129,49,110,0.445,13,40.0,0.325,18,24,0.75,11.0,35.0,46.0,25,8.0,6,6,22,-5.0,1,288,134,50,100,0.5,13,24.0,0.542,21,26,0.808,10.0,47.0,57.0,28,3.0,9,12,22,5.0
0022000736,2021-04-01,LAC,50.0,114.89795918367346,24.20408163265306,9.53061224489796,34.755102040816325,118.0343,111.4512,1580.8255000000001,DEN,48.0,115.53191489361703,26.95744680851064,10.46808510638298,33.723404255319146,116.4836,111.2708,1579.8442999999995,-0.6339557099435638,-2.753365175857578,-0.9374728614850198,1.0316977854971796,1.5507000000000062,0.1804000000000059,0.9812000000006265,1.0,0,241,94,35,85,0.412,10,34.0,0.294,14,16,0.875,13.0,32.0,45.0,17,6.0,5,10,19,-7.0,1,240,101,39,81,0.481,13,25.0,0.52,10,14,0.714,7.0,31.0,38.0,28,6.0,5,13,16,7.0
0022000737,2021-04-02,TOR,49.0,111.9375,24.666666666666668,9.208333333333334,31.729166666666668,111.4545,112.0353,1399.6265,GSW,49.0,112.58333333333333,27.458333333333332,7.875,34.791666666666664,108.5184,109.5024,1474.8242999999995,-0.6458333333333286,-2.7916666666666643,1.333333333333334,-3.0624999999999964,2.936099999999996,2.532900000000012,-75.19779999999946,0.0,1,239,130,47,88,0.534,15,35.0,0.429,21,25,0.84,10.0,43.0,53.0,26,14.0,8,12,17,53.0,0,240,77,26,79,0.329,11,34.0,0.324,14,18,0.778,7.0,31.0,38.0,19,5.0,4,21,18,-53.0
0022000738,2021-04-02,BOS,49.0,112.20833333333333,22.854166666666668,10.8125,33.041666666666664,112.5319,111.6334,1475.3541999999998,HOU,48.0,107.29787234042553,22.595744680851062,9.0,33.12765957446808,105.0012,111.1435,1346.8621999999998,4.910460992907801,0.2584219858156054,1.8125,-0.085992907801419,7.530699999999996,0.48989999999999156,128.49199999999996,1.0,1,241,118,46,88,0.523,17,41.0,0.415,9,12,0.75,11.0,39.0,50.0,35,9.0,7,13,22,16.0,0,242,102,37,86,0.43,12,36.0,0.333,16,26,0.615,10.0,30.0,40.0,26,6.0,1,12,11,-16.0
0022000739,2021-04-02,NYK,49.0,104.8125,20.833333333333332,10.4375,35.416666666666664,107.9336,107.6118,1497.0382000000002,DAL,47.0,112.17391304347827,22.67391304347826,8.41304347826087,34.80434782608695,114.0331,112.7072,1540.2980999999997,-7.361413043478265,-1.8405797101449295,2.024456521739131,0.6123188405797109,-6.099500000000006,-5.095399999999998,-43.25989999999956,0.0,0,239,86,32,89,0.36,12,38.0,0.316,10,10,1.0,9.0,34.0,43.0,18,7.0,3,11,17,-13.0,1,241,99,41,88,0.466,12,37.0,0.324,5,10,0.5,4.0,43.0,47.0,19,6.0,2,10,12,13.0
0022000740,2021-04-02,IND,47.0,112.71739130434783,26.804347826086957,8.804347826086957,33.04347826086956,110.4037,110.4037,1470.2516999999993,CHA,48.0,111.17021276595744,26.74468085106383,10.48936170212766,33.659574468085104,110.5446,111.4543,1517.2282000000005,1.5471785383903836,0.05966697502312712,-1.6850138760407027,-0.6160962072155414,-0.14090000000000202,-1.0506000000000029,-46.976500000001124,0.0,0,241,97,38,82,0.463,10,33.0,0.303,11,19,0.579,9.0,39.0,48.0,29,7.0,6,20,21,-17.0,1,241,114,43,95,0.453,8,31.0,0.258,20,29,0.69,11.0,33.0,44.0,27,16.0,3,10,16,17.0
0022000741,2021-04-02,MEM,46.0,111.62222222222222,26.6,11.2,34.84444444444444,109.4002,109.1388,1505.1744999999994,MIN,49.0,109.04166666666667,25.104166666666668,10.458333333333334,32.645833333333336,105.6947,113.2068,1373.8457999999994,2.5805555555555486,1.4958333333333336,0.7416666666666654,2.1986111111111057,3.7055000000000007,-4.067999999999998,131.32870000000003,1.0,1,241,120,42,95,0.442,19,39.0,0.487,17,25,0.68,14.0,39.0,53.0,26,8.0,4,10,20,12.0,0,240,108,38,85,0.447,12,33.0,0.364,20,23,0.87,5.0,34.0,39.0,21,6.0,6,11,20,-12.0
0022000742,2021-04-02,NOP,48.0,115.23404255319149,26.25531914893617,11.53191489361702,34.95744680851064,115.1801,114.6059,1482.8652,ATL,49.0,112.875,24.333333333333332,10.958333333333334,34.645833333333336,114.0632,112.6316,1507.5132999999998,2.359042553191486,1.921985815602838,0.5735815602836869,0.3116134751773032,1.1169000000000011,1.9742999999999995,-24.648099999999886,1.0,0,241,103,38,88,0.432,8,29.0,0.276,19,23,0.826,5.0,29.0,34.0,22,7.0,6,15,18,-23.0,1,240,126,49,87,0.563,13,29.0,0.448,15,21,0.714,6.0,36.0,42.0,25,10.0,9,15,23,23.0
0022000743,2021-04-02,UTA,48.0,116.82978723404256,23.72340425531915,11.02127659574468,37.234042553191486,117.1338,107.7691,1644.6674000000003,CHI,47.0,112.67391304347827,26.347826086956523,9.630434782608695,35.369565217391305,110.3517,111.6718,1442.8541999999998,4.15587419056429,-2.624421831637374,1.3908418131359852,1.8644773358001814,6.7821,-3.90270000000001,201.8132000000005,1.0,1,240,113,37,79,0.468,13,36.0,0.361,26,27,0.963,6.0,37.0,43.0,16,6.0,5,10,18,7.0,0,241,106,43,89,0.483,7,28.0,0.25,13,17,0.765,7.0,34.0,41.0,26,5.0,3,6,19,-7.0
0022000744,2021-04-02,PHX,48.0,113.65957446808511,27.04255319148936,8.46808510638298,35.0,114.5909,108.1771,1614.300600000001,OKC,48.0,106.25531914893617,22.617021276595743,8.617021276595745,36.51063829787234,105.1856,111.0198,1460.0329000000006,7.404255319148945,4.425531914893618,-0.14893617021276562,-1.5106382978723403,9.405300000000011,-2.8427000000000078,154.26770000000033,1.0,1,240,140,54,90,0.6,15,33.0,0.455,17,21,0.81,6.0,35.0,41.0,36,12.0,8,10,20,37.0,0,241,103,35,89,0.393,15,38.0,0.395,18,23,0.783,11.0,27.0,38.0,19,6.0,3,16,17,-37.0
0022000745,2021-04-02,POR,48.0,114.95744680851064,20.361702127659573,10.51063829787234,33.02127659574468,115.5129,115.7267,1563.4592000000002,MIL,48.0,118.85106382978724,25.617021276595743,10.425531914893616,37.659574468085104,115.6091,109.5451,1580.5222999999999,-3.8936170212765973,-5.25531914893617,0.08510638297872397,-4.638297872340424,-0.09619999999999607,6.181599999999989,-17.063099999999622,1.0,0,240,109,36,99,0.364,21,54.0,0.389,16,22,0.727,13.0,32.0,45.0,19,11.0,3,13,18,-18.0,1,239,127,49,90,0.544,12,39.0,0.308,17,19,0.895,4.0,46.0,50.0,25,7.0,5,15,18,18.0
0022000746,2021-04-02,SAC,49.0,114.95833333333333,25.6875,10.020833333333334,32.479166666666664,113.9329,117.4843,1489.6483,LAL,49.0,110.41666666666667,24.520833333333332,9.625,35.5,109.7172,105.4734,1542.5066000000004,4.541666666666657,1.1666666666666679,0.3958333333333339,-3.0208333333333357,4.215699999999998,12.010900000000007,-52.85830000000033,1.0,0,239,94,36,85,0.424,10,35.0,0.286,12,16,0.75,6.0,32.0,38.0,24,8.0,5,14,16,-21.0,1,241,115,43,91,0.473,17,33.0,0.515,12,20,0.6,13.0,42.0,55.0,26,10.0,2,17,19,21.0
0022000747,2021-04-03,WAS,48.0,114.04255319148936,24.914893617021278,9.191489361702128,34.851063829787236,108.4186,113.3946,1433.2727000000004,DAL,48.0,111.8936170212766,22.595744680851062,8.319148936170214,34.97872340425532,113.7573,112.1782,1549.0593999999996,2.148936170212764,2.3191489361702153,0.8723404255319149,-0.1276595744680833,-5.338700000000003,1.216399999999993,-115.7866999999992,0.0,0,241,87,35,86,0.407,5,25.0,0.2,12,15,0.8,9.0,35.0,44.0,12,4.0,3,14,21,-22.0,1,241,109,40,90,0.444,10,30.0,0.333,19,24,0.792,14.0,36.0,50.0,17,7.0,4,7,22,22.0
0022000748,2021-04-03,DET,49.0,107.3125,24.416666666666668,9.8125,32.833333333333336,107.5276,110.8049,1396.1612,NYK,50.0,104.42857142857143,20.775510204081634,10.408163265306122,35.38775510204081,107.5859,107.5438,1488.2769000000003,2.8839285714285694,3.641156462585034,-0.595663265306122,-2.5544217687074777,-0.05829999999998847,3.261099999999999,-92.11570000000029,0.0,0,241,81,29,82,0.354,9,28.0,0.321,14,20,0.7,12.0,31.0,43.0,20,4.0,4,14,20,-44.0,1,242,125,43,79,0.544,19,39.0,0.487,20,27,0.741,7.0,37.0,44.0,31,12.0,11,7,18,44.0
0022000749,2021-04-03,MIA,50.0,106.24489795918367,25.816326530612244,8.040816326530612,34.69387755102041,108.0486,109.0449,1517.8654000000004,CLE,49.0,102.72916666666667,23.145833333333332,10.833333333333334,32.166666666666664,103.7014,112.1977,1410.728199999999,3.5157312925170032,2.670493197278912,-2.792517006802722,2.5272108843537424,4.347199999999987,-3.152799999999999,107.13720000000126,1.0,1,241,115,44,82,0.537,15,38.0,0.395,12,16,0.75,4.0,33.0,37.0,35,6.0,3,11,20,14.0,0,239,101,35,74,0.473,10,31.0,0.323,21,25,0.84,5.0,30.0,35.0,25,7.0,4,15,15,-14.0
0022000750,2021-04-03,PHI,49.0,114.33333333333333,23.333333333333332,10.1875,36.020833333333336,112.0823,106.9357,1606.0134000000005,MIN,50.0,109.0204081632653,25.020408163265305,10.346938775510203,32.673469387755105,105.7361,113.3368,1367.4553999999994,5.312925170068027,-1.6870748299319729,-0.15943877551020336,3.3473639455782305,6.34620000000001,-6.4011,238.55800000000113,1.0,1,241,122,41,81,0.506,12,28.0,0.429,28,37,0.757,8.0,34.0,42.0,26,7.0,7,12,24,9.0,0,241,113,35,78,0.449,12,36.0,0.333,31,36,0.861,6.0,30.0,36.0,17,7.0,5,9,24,-9.0
